"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa"
"1233219" 1000 10 0.0946608015564628 0.0331704056896744 0.567347 3 1.91776618594661e-06 11 0.910666444468138 0.835990839608228 0.896486996023738 0.815382289633553 747 73 25999 13962 26 36 0 0.142704263262031 0.0241086913837229 0.0582382435081766 0.0261402616968927 0.0633576834106074 0.678590680863201 0.80923025174234 0.192307692307692 0.138888888888889 0.864864864864865 0.888888888888889 0 0.827586206896552 0.00147354996238231 0.00327330611181777 0.0704283388022401 0.0881862859968647 0.760798174105928 0.80923025174234 0.178082191780822 0.984795321637427 0.957654723127036 0.0447255263704621 0.0606605712246551 0.79378769459941 0.748088027227516 0.945699286359893 0.171836569293252 0.576923076923077 0.0833333333333333 0.996714848883049 0.993870044953004 0.996407185628743 0.993348115299335 0.145751727878575 0.229463809112214 0.00772964241676662 0.0101928345873347 0.441383562490732 0.190363318233077 0.196223385279992 0.1250772796192 0.0266462128141178 0.0549186234097838 0.965212864481338 0.00438787664041758 -0.00304717638936869 0.0431938724516244 0.0185608017780808 -8.90855559568827e-05 0.99902172579094 0.99834844584338 -0.0305225013323065 -0.0460955517646393 4566 835 26072 0.174187079215012 0.0320870935396075 37 45 5 0 5 0 0.00171895143962183 0.749 0.251 0.999991560657855 0.00410835892662493 -0.00410835892662524 0.999991560657854 855 0.839525432622435 0.726867831600078 0.0975394654699942 0.11176794927851
"1233220" 1000 10 0.0962659310227563 0.0395063739133959 0.565549 4 1.85915073994199e-06 20 0.917770224404993 0.834308744281989 0.916226886564391 0.806317954009086 813 85 26809 14035 38 40 0 0.137818013129881 0.0303319231859954 0.0605459511612117 0.0349768563322051 0.067797096944155 0.484050722791214 0.718171736110331 0.105263157894737 0.2 0.870967741935484 0.804878048780488 0 0.111111111111111 0.0014069080256807 0.00303131212371036 0.14270351730365 0.294777937646661 0.672201189815504 0.775026003909403 0.164705882352941 0.991060025542784 0.97953216374269 0.0292416224793995 0.0662884089282422 0.800527746152706 0.671206150976291 0.939115213034677 0.350685357293993 0.5 0.125 0.99741847826087 0.994904800214535 0.987775061124694 0.981617647058823 0.0177318335917927 0.0764915219061203 0.0169812813515858 0.0954767042789733 0.394666609738434 0.27381191119305 0.254453564415333 0.105212778029981 -0.590542114333133 0.0125777585888192 0.757822995503771 -0.0916495223178295 -0.0502447927260073 -0.0112873963197914 -0.20302159986336 -0.0900058961897653 0.818645138589395 0.942783445277042 0.571173178295975 0.328663265034472 7360 409 26894 0.264339152119701 0.0190238688991806 31 41 4 0 8 0 7.12504453152832e-05 0.774 0.226 0.996421118832499 -0.084527829408996 0.0845278294089963 0.996421118832496 1566 0.723437067746305 0.697576379612745 0.0775717957925059 0.0714600533345972
"1233221" 1000 10 0.08713254410873 0.0302073070194597 0.569388 2 1.52012647452268e-06 4 0.954567698372134 0.847645850352699 0.917839950241261 0.816304738088311 851 106 32786 17408 39 54 0 0.0794510077587108 0.0275038496670949 0.056893070290601 0.0277951207537979 0.0555938754168157 0.804249378868685 0.753894662109553 0.153846153846154 0.111111111111111 0.86046511627907 0.945454545454545 0.142857142857143 0.647058823529412 0.00108127136462194 0.00214953265404546 0.0601978354270837 0.148850727153095 0.804249378868685 0.776170961653448 0.160377358490566 0.989287964713295 0.966731898238748 0.0360791614249066 0.130813785516193 0.809879267119527 0.780468468468468 0.910660398134292 0.448923865225889 0.435897435897436 0.111111111111111 0.997223583210844 0.994620253164557 0.981012658227848 0.975903614457831 0.0977166033415386 0.166941015826539 0.0508605127516585 0.0928791095714953 0.359883074044314 0.239401894221595 0.205222497735867 0.0984861435601235 0.977274245002188 -0.0177598939110039 0.0744637335631278 0.0335841423626654 0.0351442980699037 -0.0206923016214627 -0.000670551903717014 0.0259807856036025 0.112129368373439 0.999396161187513 -0.992831905843112 0.011642519818097 6123 316 32892 0.180549172794118 0.0139590992647059 43 110 6 1 6 5.74448529411765e-05 0.000631893382352941 0.8 0.2 0.999678860857703 -0.0253411750762387 0.0253411750762388 0.999678860857702 1587 0.614598257471931 0.600990812859725 0.108535595475964 0.139338037841887
"1233222" 1000 10 0.0916410038787586 0.026828515159601 0.56907 2 1.51446312282296e-06 4 0.95015113790709 0.838554078071661 0.92133988811204 0.81006877192122 831 103 32912 17359 46 48 0 0.065728331930782 0.0265971752128615 0.0563985877573565 0.0266078297905601 0.056759891132389 0.746269113003199 0.891815436797591 0.130434782608696 0.208333333333333 0.714285714285714 0.896907216494845 0.333333333333333 0 0.00143049964187423 0.00394269841447639 0.1020616181071 0.26199673695718 0.820146701925773 0.879208349155808 0.194174757281553 0.987908101571947 0.964221824686941 0.0390066548839119 0.123423280156372 0.824248721471349 0.783038710099309 0.741439704291211 0.397776819630931 0.478260869565217 0.125 0.993985784581739 0.988723731419785 0.985 0.981481481481482 0.0689177828912383 0.130721813835864 0.0512333552032341 0.0875904857130873 0.377428095631273 0.230525065442499 0.173942815677202 0.103708484453253 0.0455236605701824 0.000924830667517441 0.979622310567059 0.00831275739437718 -0.000266838977188234 -0.00315304349410246 0.0621227795945971 0.00173729034125869 -0.998220260156519 -0.99836213543353 0.0458728224001179 0.0428179933873981 3658 400 33015 0.11112391266778 0.0183190275937554 21 97 6 3 10 0.000172821015035428 0 0.712 0.288 0.999995373149293 0.00304198619417068 -0.00304198619417064 0.999995373149295 1654 0.726557255719099 0.759990120273954 0.133856549832038 0.133149018146296
"1233223" 1000 10 0.112635135409274 0.0518131323181336 0.542907 2 4.03030791552475e-06 1 0.941393045017854 0.821532094288595 0.897400859870833 0.777697718698179 621 59 12347 6528 22 32 0 0.155101357905695 0.0316549197685061 0.0698325746763167 0.0318741445526664 0.0706379319168526 0.667350286172016 0.842399098039253 0.227272727272727 0.21875 0.772727272727273 0.857142857142857 0 0.363636363636364 0.00239357515812242 0.00627126602928254 0.107976070372568 0.250710657790177 0.960850127350095 0.850671424834703 0.271186440677966 0.969289827255278 0.869918699186992 0.0582158733342339 0.201487654536629 0.76113616644922 0.647917666410707 0.962927577925609 0.556906541327734 0.454545454545455 0.21875 0.996916435399322 0.994413407821229 0.984054669703872 0.976588628762542 0.127530180971415 0.272135981568429 0.0344091150187889 0.135462267749464 0.282810695840702 0.230237935380962 0.225672674616978 0.12366759261748 -0.901494374739491 -0.112948086998075 -0.303287758945698 0.336731939206469 0.197160053490344 -0.0706646864754902 -0.193373279085723 -0.210954596469163 -0.517560469680992 0.994293035948967 0.850402431167651 0.0868816592139497 3243 439 12406 0.272671568627451 0.0447303921568627 22 49 5 0 7 0 0.000612745098039216 0.763 0.237 0.997779474757529 0.0666042022141884 -0.0666042022141887 0.99777947475753 521 0.809847955484324 0.658799566233403 0.105952431057849 0.101481908243095
"1233224" 1000 10 0.117566268934993 0.0356551285646468 0.320937 2 1.93595849304991e-06 10 0.835541058359692 0.751368659174766 0.713466950212386 0.680520159610002 813 100 25727 13453 45 50 0 0.178040491691458 0.0381611190095109 0.0796783324502216 0.0470817976426256 0.0861865616087902 0.359112937365611 0.404607018680155 0.0666666666666667 0.1 0.98159509202454 0.75 0.953125 0.444444444444444 0.0019430291348913 0.00438958786486329 0.102784155051209 0.148597426029591 0.335025028901418 0.365774165751231 0.09 0.970198675496689 0.867647058823529 0.0433032210001881 0.0618745321830826 0.722629249913993 0.676257638935592 0.820761555878011 0.198913060603739 0.422222222222222 0.04 0.998520479676063 0.996942388155777 0.866666666666667 0.857142857142857 0.00222694684982116 0.00480277365035061 0.0440458581980263 0.0668119708062698 0.327232724771078 0.0860373671301579 0.361426556869069 0.0580034512611166 -0.993811202710374 -0.00279621531125973 -0.02183037026965 0.0123105462400394 0.0740752347324129 -0.00382327012283674 -0.24161545975646 -0.00470056356776185 -0.094963750934054 0.999713948134362 0.992584700336257 -0.00126827826509749 12842 15 25827 0.460492083550138 0.000891994350702446 163 20 3 61 5 0.00453430461607077 0.000297331450234149 0.974 0.026 0.99999237901604 0.0039040888613738 -0.00390408886137414 0.999992379016043 302 0.3457810398072 0.57928349638814 0.0212591309196824 0.0844188332230017
"1233225" 1000 10 0.131832571949787 0.04592195988589 0.331564 2 1.67689573062347e-06 28 0.829248832002319 0.761460508526262 0.810841574036498 0.671732895263765 1029 106 29711 15739 51 43 0 0.153693545326692 0.0407368326452253 0.0806865862381713 0.034442608189401 0.0934760613657813 0 0.789130035355418 0 0.13953488372093 NA 0.957142857142857 NA 0.76 0.00137591153750721 0.00270342706546446 0.0627365287671176 0.12447329878924 0.368878838545361 0.718472943602271 0.141509433962264 0.995793606281548 0.99093107617896 0.0198676092725702 0.0386505371191678 0.732498589507543 0.622142361132979 0.838703780702901 0.167371244902398 0.647058823529412 0.0232558139534884 0.99813769751693 0.996185852981969 0.875 0.888888888888889 0.00194784085284997 0.00454153768367216 0.0183989456982717 0.0949324342620515 0.463884043481883 0.106826372751885 0.436622368561765 0.0507882763289975 -0.980349207153423 0.00738641886104894 0.111796877404479 -0.00737728906863462 -0.557919371360619 -0.00740134831262858 0.390208728382513 -0.0149803418468526 0.644948552459974 -0.996770305919326 0.756686060835315 -0.0788473565962212 17720 8 29817 0.547620560391385 0.00050829150517822 0 140 0 0 6 0 0.00120719232479827 0.977 0.023 0.999964188255679 -0.00846299037944775 0.00846299037944771 0.999964188255679 3566 0.411924803876872 0.530637359412414 0.0250721697403791 0.0385283390570954
"1233226" 1000 10 0.115922921193986 0.0442103599538624 0.321103 9 1.50489089541008e-06 4 0.883470854105665 0.736485539175829 0.810491631762299 0.676319886528263 1118 130 33095 17331 53 67 0 0.100078873277525 0.0380672305680555 0.0828803347333316 0.03702383522047 0.0833565096497704 0 0.796624124340487 0 0.253731343283582 1 0.901734104046243 1 0.15 0.00152553468222616 0.00335507937345392 0.0623076395027451 0.336646239205344 0.122531736386403 0.489068395239928 0.0692307692307692 0.993723849372385 0.981818181818182 0.0120688923631285 0.0273300439116873 0.708764891189055 0.634613055362313 0.748515692483149 0.228044235913224 0.69811320754717 0.0149253731343284 0.997586746673624 0.995027550060476 0.956521739130435 0.958333333333333 0.00272177337241397 0.00516929295685348 0.0218788219502461 0.0430249936665032 0.470546764654269 0.0852381468346074 0.346967959925719 0.0510302208286288 -0.985950696311234 0.0121686818850524 0.0413190334183775 -0.00407786398064162 0.0918344781067082 -0.0130087683684195 -0.20726055512978 -0.00235806797644086 -0.135453687763554 -0.999855698027754 -0.990249500221051 -0.00114498887904515 15332 23 33225 0.427211355374762 0.00132710172523224 4 173 0 2 17 0.000115400150020195 0.000173100225030293 0.969 0.031 0.999910341082248 -0.0133906608044178 0.0133906608044177 0.999910341082248 1434 0.444309226552933 0.441280627911879 0.0227021113505305 0.0504191376264966
"1233227" 1000 10 0.118215240866503 0.0416870872029283 0.325486 9 1.52035758810472e-06 6 0.902774965914523 0.773367574773775 0.812945013491779 0.670869089877847 978 107 32780 17266 41 53 0 0.0817841391560959 0.0466293725406825 0.0825642836305257 0.0466382255242177 0.0822377544833511 0.658421213602109 0.841805853624977 0.0487804878048781 0.226415094339623 0.333333333333333 0.878787878787879 0 0.785714285714286 0.00126898451911367 0.00251073923561746 0.0396415251731641 0.060826294495336 0.658421213602109 0.463421129345797 0.0934579439252336 0.99322951929587 0.984544049459042 0.00878664617577778 0.0133458718628923 0.74399845527369 0.693625625625626 0.912754756271399 0.0609987482478806 0.463414634146341 0.0188679245283019 0.998571750732917 0.997049689440994 0.923076923076923 0.75 0.00424939479954703 0.00792837156442148 0.00835104119349928 0.0132400164787932 0.352186327888601 0.0686203879140489 0.312507512205694 0.0547320096579908 -0.989648189656067 0.00272858584361783 0.00626216978229756 0.0100658490965026 0.0387983785041424 -0.00275924334112026 -0.342926371400004 -0.0102443617518111 -0.0487986336894019 -0.999787158791148 -0.997069268945464 -0.00651635637978181 13303 13 32887 0.371886945441909 0.000173751882312058 3 99 2 0 12 0 0.00254836094057686 0.961 0.039 0.999994533564329 -0.00330648475898058 0.00330648475898053 0.999994533564328 1477 0.622554165785486 0.624025073165746 0.0479096786964536 0.113158648792581
"1233228" 1000 10 0.132655802512173 0.0522935156790392 0.323692 4 5.22848478510928e-06 2 0.880969177383492 0.732826556566897 0.828802776607331 0.653352407384068 648 77 9486 4991 32 38 0 0.23916436155774 0.0533956249458185 0.0977304411374531 0.0539604694364437 0.0989787878178087 0 0.225854418755102 0 0.0526315789473684 1 0.945945945945946 NA 0 0.00407953877226788 0.0124497956227375 0.0502997618823131 0.142778567672344 0.0727037797785611 0.225854418755102 0.038961038961039 0.976190476190476 0.9 0.0237373835329842 0.0450207334209507 0.623138574865688 0.537482206957729 0.785949909890012 0.225854418755102 0.5625 0.0526315789473684 0.996587030716723 0.992817238627295 0.933333333333333 0.925925925925926 0.00460894347801553 0.00859030003236418 0.0119044106669807 0.0685948102418608 0.414836512010665 0.0739599075296143 0.385487881819232 0.060703225638465 -0.921098662427619 0.00635325432859167 -0.165387564121472 -0.0679433912418695 0.644078765907565 -0.00735195458397695 -0.191082371073519 0.0475267361547964 -0.881595580229233 -0.998532108339837 0.248049934278799 -0.0283205488262747 5274 30 9563 0.498497295131236 0.00500901622921258 1 37 0 0 2 0 0 0.964 0.036 0.999998689759022 -0.00161878974595702 0.00161878974595709 0.999998689759022 126 0.358333117374484 0.611997941264856 0.0268497491732854 0.119345217175937
"1233229" 1000 10 0.0584738920233958 0.0207709373007189 0.409808 3 1.90781440781441e-06 11 0.752826044748784 0.685054206531717 0.905818842068738 0.837820781845614 946 77 26131 13597 48 18 0 0.131679920989686 0.0567543982398001 0.0354087025917012 0.0683994528687075 0.0428851306923255 0.222697655072591 0.902863127438468 0.0208333333333333 0.222222222222222 0 0.818181818181818 0 0.2 0.00179827035874835 0.0034969494821182 0.108821285379956 0.223636694676442 0.255087967542475 0.91813381204791 0.0909090909090909 0.99236641221374 0.984649122807018 0.0193010882813401 0.0571232133763077 0.65033278716841 0.803175936157586 0.702525530991103 0.910253495401948 0.333333333333333 0.333333333333333 0.996352860724869 0.992395437262357 0.998906506287589 0.997752808988764 0.0100517022065057 0.0273354601098757 0.0642321298471961 0.152466067276126 0.286002818839338 0.331668826248026 0.190247900790143 0.210932268819188 -0.183350372536678 0.949263692600602 -0.94352442091392 -0.190983341335753 -0.0420142724729881 -0.053349456286395 -0.068059235259166 0.0370003841892757 0.988885573947562 -0.254197985280674 -0.145135905262905 -0.964678015909904 4387 5487 26208 0.153563286018975 0.195925571817313 1 22 1 0 4 0 7.35456350665588e-05 0.551 0.449 0.201683095427522 -0.979450830322164 -0.979450830322164 -0.201683095427522 917 0.591473171108504 0.787052295944103 0.0382424902031453 0.0742486392488786
"1233230" 1000 10 0.0525608641045306 0.0205719447904158 0.401864 2 1.83224009674228e-06 20 0.734959486301553 0.652703878409989 0.951004123023817 0.833364606860482 981 92 27197 14296 45 37 0 0.121834387136347 0.0545537460424633 0.0289037188987993 0.051204769397822 0.0289758128525624 0 0.934816435621854 0 0.189189189189189 NA 0.867924528301887 NA 0.222222222222222 0.00195471166102909 0.00411613674755021 0.0737630037532305 0.217384383102417 0.494387529883495 0.940321586162989 0.119565217391304 0.993345432546884 0.984463276836158 0.0247743731141101 0.0795207483970971 0.636498155672805 0.724255604995236 0.745216232991649 0.965079163007441 0.4 0.459459459459459 0.997404844290657 0.994476833384474 0.995361527967258 0.991866028708134 0.0248299085244981 0.0270589590095279 0.0732946714930377 0.195339673205449 0.306870157618649 0.344778325959002 0.245959765622761 0.180768758562253 -0.925903966315207 -0.21735650635113 0.245951168813414 -0.822505279614075 -0.0322941807615592 -0.0374185721188523 0.267292974238956 0.550266996123135 0.287234417913795 0.976618548868007 0.955414275543503 -0.205876707461165 6936 3665 27289 0.22670677112479 0.145005595970901 0 53 0 0 7 0 0.000139899272523783 0.548 0.452 0.990058060478803 0.140659293617432 -0.140659293617433 0.990058060478802 1653 0.486644619426773 0.826395094308757 0.0285766751112683 0.0998175669638313
"1233231" 1000 10 0.053450401865166 0.0190210922627373 0.406292 2 1.52476213710661e-06 7 0.842467561786083 0.692265913301318 0.945698046529252 0.836170931369671 1013 115 32677 17228 64 40 0 0.0698531193023502 0.0491237435293673 0.0366492943027175 0.0481846614679415 0.0367130678824433 0 0.823955682910989 0 0.15 NA 0.8 NA 0 0.00284634810793929 0.0122747195603351 0.108624413550499 0.236289966638519 0.232828545837538 0.860734729282502 0.121739130434783 0.989884393063584 0.974910394265233 0.0242365096817565 0.052311920934864 0.667141808951094 0.801700536424645 0.641460503205512 0.920453360665438 0.375 0.425 0.995659251220836 0.991570073761855 0.994890291553952 0.990438695163105 0.00591370501693842 0.0143489626067347 0.0656542128384753 0.166269234562749 0.344486185216518 0.350163491159932 0.196088412591439 0.166351215519879 -0.974218702196462 -0.0632183470788319 -0.0613643294946002 0.977975843077812 0.0318516221489227 -0.0238472213863983 -0.0520756188185636 0.017182140276029 -0.095376201796925 0.998633474117132 0.994373486437095 0.0398942809707107 5529 3327 32792 0.163861156257256 0.102217320640817 0 30 0 0 6 0 0 0.568 0.432 0.994568431715359 0.104084747370841 -0.104084747370841 0.994568431715359 1384 0.519038735208756 0.746149030071914 0.0342148617392917 0.100220390558445
"1233232" 1000 10 0.0569362566944865 0.0183523535830628 0.403748 3 1.50425704744427e-06 4 0.831384447974223 0.672006642912419 0.945031260161159 0.836168955704512 1026 135 33104 17434 62 57 0 0.0551203311109487 0.0588516856567731 0.027366003991429 0.0578198026813692 0.02762390667476 0 0.558403555247642 0 0.105263157894737 NA 0.828571428571429 NA 0.7 0.00226199328452376 0.00464059104579893 0.0478267188358612 0.0824494420992519 0.349204140449292 0.64588382382627 0.125925925925926 0.987444608567208 0.971380471380471 0.0224027197347322 0.0270765737502595 0.657896554451335 0.81471753225019 0.557746468127298 0.733553277145749 0.306451612903226 0.473684210526316 0.993829165313413 0.9875 0.993385595296423 0.98780487804878 0.0365887450456064 0.040845034722768 0.0397557291755295 0.0643111655508126 0.255675160606954 0.37019718535133 0.161634166761654 0.175517145571961 -0.121523340616977 -0.971341790481285 -0.971594140162285 0.122809504372035 -0.0247428589129714 -0.0313880512830603 0.0287205328434718 0.0222021125996475 0.994395494786296 0.157057742603748 -0.0984398006088023 0.986448135518709 3079 4082 33239 0.086096133991052 0.125444533669841 0 35 0 0 6 0 0.000803028564873236 0.552 0.448 0.123894245122952 0.992295427796285 0.992295427796284 -0.123894245122952 1354 0.522853724434346 0.608085416700585 0.0459835446678024 0.123741585619283
"1233233" 1000 10 0.0612101655939118 0.0263113671821306 0.395732 2 4.13736036408771e-06 1 0.807760370752924 0.666570243734012 0.949614483871148 0.825756368485681 767 76 12009 6341 43 27 0 0.164075338986796 0.0769780982576882 0.0298292446407185 0.0771151977195387 0.0287663997377932 0 0.628745996607149 0 0.111111111111111 NA 0.75 NA 0 0.00355457788302824 0.00748537886088421 0.129045077389586 0.170204004145872 0.0836488621276689 0.638668408373071 0.0789473684210526 0.985781990521327 0.966101694915254 0.0485530420819986 0.0585876480326203 0.636756577128064 0.784423914901544 0.718176043951074 0.93736861228679 0.441860465116279 0.62962962962963 0.995128205128205 0.990389479008599 0.993004115226337 0.987062404870624 0.00988044954529812 0.017608865285583 0.116408165829643 0.149412580384695 0.326143991072381 0.409433507279089 0.257829738936744 0.197472739808676 0.964494175124987 -0.0264587047806066 -0.0396551467661337 -0.915994905485895 0.0642550520972471 -0.031061295432961 -0.101824455802759 0.254161785176606 0.102946649691613 0.999602597620942 0.989798112716575 0.00463529836662135 3900 2430 12085 0.308784103453714 0.20454187036745 0 12 0 0 3 0 0 0.647 0.353 0.998371196177864 -0.0570522097940386 0.0570522097940387 0.998371196177862 422 0.385917854923269 0.76469421364174 0.0275272676120001 0.126089208584019
"1233234" 1000 10 0.0846548649718933 0.0313961991543043 0.407441 3 1.90302199893431e-06 6 0.746031091481162 0.655745655463275 0.889340871121281 0.803793997347397 969 89 26185 13908 48 30 0 0.133601538715317 0.0596103451743615 0.0580155434039944 0.0657614511104696 0.0627803951028425 0 0.874209776784739 0 0.166666666666667 NA 0.951456310679612 NA 0.875 0.00213562423041076 0.00419756323369032 0.0525936684869335 0.0819101361912156 0.215830156063006 0.90595958898741 0.101123595505618 0.986745213549337 0.969594594594595 0.0236020806413816 0.0433686337863169 0.618700455876327 0.749378351725358 0.681642676360333 0.501915123806716 0.270833333333333 0.2 0.996604857665187 0.993309315491508 0.993582887700535 0.987679671457906 0.0258011809874023 0.0306726810566227 0.0442159216525486 0.0820752352844951 0.319835422942253 0.193646256783063 0.180724159986999 0.127488148617094 -0.100006158258731 0.0251470952742188 0.940701295703255 0.0024849405705762 -0.0336995656576613 0.0180507453011753 0.0445569349407939 -0.00121439708282838 0.997031530618502 0.999486546622945 0.0712702989769078 -0.00335985881436301 3829 935 26274 0.138769053781996 0.0345844118492954 0 103 0 0 5 0 0.00251653724475122 0.707 0.293 0.999866089897433 -0.0163646653867049 0.0163646653867049 0.999866089897432 679 0.496465591551042 0.77238829162301 0.0450848569996106 0.109413060411805
"1233235" 1000 10 0.0854695863690305 0.0359366864709828 0.413216 2 1.85721714582869e-06 10 0.752940213181095 0.667984111676528 0.925693215922961 0.821361028460529 993 85 26837 14038 49 29 0 0.134762031189668 0.0512873475837298 0.0637920940786125 0.0490388798422143 0.0639700602180207 0 0.945673653710838 0 0.241379310344828 NA 0.959302325581395 NA 0.533333333333333 0.00228523454063011 0.00630248564171586 0.069529321762135 0.240041942980713 0.207223125374692 0.946994183112978 0.129411764705882 0.993637941006362 0.985449735449735 0.018942044631981 0.0668049169805062 0.637988454389216 0.655829933978161 0.628993908210328 0.537818475862834 0.448979591836735 0.0689655172413793 0.996935079409306 0.993313069908815 0.99554565701559 0.994236311239193 0.00293339212701069 0.00523230605351279 0.0403714830607431 0.0797055500133621 0.331558419634367 0.238669739626612 0.251569747286456 0.104834402850031 -0.934644797305377 0.105669995594374 -0.0131219366246125 0.0666496111566594 0.00699725083058488 0.0961383271507155 -0.32546584768068 -0.0670658728276207 -0.0162333113719781 0.993911269091426 0.996656730505286 -0.0973690339603747 7178 449 26922 0.232796694685853 0.0245761504487819 0 172 0 0 7 0 0.000569881749536971 0.768 0.232 0.993425419392808 -0.114481160477283 0.114481160477283 0.993425419392807 1729 0.510834980615211 0.809902925692701 0.0200193208089234 0.100659221793049
"1233236" 1000 10 0.0873668326323622 0.0314194168234233 0.415228 2 1.51689824646563e-06 10 0.860055554890776 0.71166600977528 0.919943607172859 0.81109656709985 999 125 32837 17367 63 52 0 0.0757621678461434 0.0569127990553012 0.0463252450444234 0.0550593645622343 0.0454944699274048 0.475490324344085 0.514038968539466 0.0158730158730159 0.173076923076923 0.9 0.881578947368421 0.888888888888889 0.4375 0.00201279231693952 0.00447192408838568 0.0358533326496638 0.169963404958059 0.475490324344085 0.532647363926043 0.12 0.990757855822551 0.977810650887574 0.0100916994672407 0.0418759748965495 0.684632632632633 0.791963963963964 0.40674469981609 0.211848461699413 0.238095238095238 0.173076923076923 0.99705246610336 0.993327402135231 0.976863753213368 0.970394736842105 0.00602269217507464 0.00836563867292322 0.0174465170812414 0.116025038262784 0.260204493522294 0.258233687959618 0.19107938723931 0.101979713073008 -0.975067392141681 -0.0119117402107892 -0.0948612034021845 0.0219698504943579 -0.0270891599221712 -0.0122789545044496 0.0368793662692913 0.00969547786335504 0.124369403869529 0.997068796357773 -0.991507647644657 -0.0691171654049276 5089 389 32962 0.128577186618299 0.0169862382679795 10 76 1 8 9 0.000460643749640122 0.000403063280935107 0.744 0.256 0.999839235946598 0.0179304841462433 -0.017930484146243 0.9998392359466 1623 0.550931501374073 0.683753169318535 0.0614930861824513 0.0626548022445327
