"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "nSNPs" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "X....RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_mlog10P_sig_noutliers" "RDA_RDA1Loading_cor_tempEffect" "RDA_RDA1Loading_cor_salEffect" "RDA_RDA2Loading_cor_tempEffect" "RDA_RDA2Loading_cor_salEffect"
"1232474" 1000 10 0.11339366523677 0.0464197360921815 0.320632 9 2.48237513653063e-06 75 0.906772648960696 0.83435078901266 0.722051687232113 0.687730354362393 2995 649 19493 9806 273 376 0.324960656651114 0.122660924319377 0.0989010989010989 0.0186170212765957 0.994903737259343 0.810810810810811 0.989268680445151 0 0.018054062635466 0.0724619028943826 0.0514116966102417 0.210478769977579 0.0393288834683818 0.187267827869008 0.0184899845916795 0.942583732057416 0.5 0.0267467064801221 0.0725751457290619 0.797544341886628 0.623631631631632 0.669628522359155 0 0.333333333333333 0 0.991301022846764 0.983412322274882 NA NA 0.00958041099800503 0.0192480213217905 0.0367389327744061 0.0975088036217757 0.248548529080373 0.0470661910227513 0.392273052199631 0.0352024471088645 -0.992722170523164 -0.00291917819623097 0.0502117599886924 -0.00703549967653158 -0.125652906366831 -0.00276842161091752 -0.357267230452433 -0.00741312709602639 0.176776108162569 0.999540933702674 0.98268558456345 0.0022374469552527 10461 0 20142 0.550173363246992 0 5298 37 27 2489 7 0.253824189271874 0 0.999996145495983 0.00277650736997775 -0.00277650736997759 0.999996145495982 209 0.20230306002794 0.00133790105406836 -0.040778541647443 0.554733412190524
"1232475" 1000 10 0.115753670500396 0.0421692983894584 0.325551 9 2.23934073808671e-06 154 0.916242981697234 0.832483276434621 0.810695233590951 0.680208804556052 3626 732 21596 10863 316 413 0.198415084840813 0.358390399159992 0.060126582278481 0.0556900726392252 0.993342676944639 0.893023255813953 0.986968449931413 0.465116279069767 0.0176629014802769 0.0592066508803597 0.0451805295625068 0.151735597013957 0.192179064567062 0.342337947881728 0.0519125683060109 0.986326016552717 0.967042497831743 0.0280311491288904 0.0664513914968515 0.799803803803804 0.662622622622623 0.624545469121906 0.102824997422192 0.458860759493671 0.00242130750605327 0.98944840634551 0.97981344841988 0.5 0.666666666666667 0.0100771428044977 0.0201437389694322 0.0454735016291081 0.12545476321929 0.365651823940404 0.0500266043945634 0.474826797647554 0.0314286732136413 -0.987919112814196 0.000697270809891442 -0.0322001234342636 -0.00508033253493183 -0.293921354193734 -0.00195526257853618 -0.660055967257623 0.0045841202028947 0.312676487026713 -0.996063596426015 -0.939535774488414 0.0876802792303546 13742 2 22328 0.647887323943662 0.000184111203166713 2854 215 19 1439 23 0.13246801067845 0.00184111203166713 0.999998339614223 -0.00182229766897335 0.00182229766897371 0.999998339614224 2779 0.198372695441879 -0.0195348128670495 0.00569906014340579 0.56426884467347
"1232479" 1000 10 0.0368034482147461 0.0130819517824979 0.418917 3 2.76717029165975e-06 61 0.874208319110538 0.786844329151215 0.934895113730978 0.860102525834948 3366 478 17591 8838 247 231 0 0.0603963711951335 0 0.00432900432900433 NA 0 NA 0 0.012201752791694 0.0242038622327457 0.0191955946132031 0.0331613034342254 0.0593305111645166 0.175835526406737 0.0188284518828452 0.987919463087248 0.977040816326531 0.0199972949674266 0.0385216650751023 0.753552305858541 0.814569383953745 0.575581983184554 0.565255507417516 0.230769230769231 0.255411255411255 0.985403329065301 0.972753346080306 0.986266294227188 0.973169622555707 0.0149674116056682 0.0302771883606878 0.0147511839125357 0.0288699549938921 0.259127367603743 0.258688621783089 0.217902520034644 0.22559466427701 -0.42292038399001 -0.893277561721405 0.888155228910252 -0.425535777691923 -0.0642543072114849 -0.0723683668082403 -0.0945794553146564 0.0332663774479824 0.929126268364371 0.494819054382559 0.366300656901121 -0.867305317590464 3905 4296 18069 0.230255713962435 0.242136229916271 0 1 0 0 1 0 0 0.403078113190617 0.915165577732627 0.915165577732627 -0.403078113190618 745 0.146054631212245 0.400168582751749 0.309126680755428 -0.169670664374606
"1232484" 1000 10 0.0576591769498496 0.0204327712708681 0.447437 3 2.72509265315021e-06 108 0.871258181265439 0.783149720924275 0.931736846248017 0.859112791237111 3570 567 17781 8971 279 288 0 0 0 0 NA NA NA NA 0.016288190902763 0.035853894920254 0.0478406442798979 0.115196150368965 0.222171577542083 0.265231900320411 0.0264550264550265 0.984177215189873 0.964114832535885 0.0262292936143728 0.0484632263234621 0.740213694122993 0.781178741100146 0.571736669146129 0.261628239967759 0.17921146953405 0.121527777777778 0.985791418016482 0.973863042341871 0.967074317968015 0.947604790419162 0.015537646495509 0.0313196764330912 0.0285195279724341 0.0586172497964003 0.251437107574113 0.208994220112901 0.206904240044749 0.147674993598953 0.170324873063984 -0.00913728094815182 -0.970195105431404 0.000810972980015627 -0.0420588020186392 -0.00590557370813732 0.0249632167492332 0.00272117245949257 -0.990460893613675 0.995010913053452 -0.128983988357576 -0.0893209173481459 3519 1063 18348 0.207669156169881 0.0705606955746294 0 0 0 0 0 0 0 0.999973350194442 0.00730060962543742 -0.00730060962543747 0.999973350194442 948 0.339589720350603 0.019126978074581 0.00382016573316443 0.532204276629232
"1232485" 1000 10 0.057314079378113 0.0214074677546302 0.442863 4 2.60348867482426e-06 139 0.858615496017794 0.76406182562422 0.951563313204282 0.855947689082952 3731 614 18591 9320 309 304 0 0 0 0 NA NA NA NA 0.0160266041246761 0.0353574909745957 0.0433079825004886 0.0947333930829812 0.184788868789678 0.386815848301132 0.0602605863192182 0.984672742336371 0.965452847805789 0.0248513231964625 0.0482464643607242 0.737469682094463 0.670829500330166 0.490194918094431 0.346973559592157 0.236245954692557 0.0657894736842105 0.987467811158798 0.975867768595041 0.956896551724138 0.940119760479042 0.0142333438562324 0.0282870988989538 0.0294245837640272 0.0673966222222305 0.280027027272747 0.207694533978525 0.279357659895095 0.1246604583862 -0.950024152626713 0.107801808500242 -0.121846355015562 0.0447659614462248 -0.0398765994684962 -0.111954808282746 0.393231889244698 -0.0611277887800923 0.163584311108432 -0.992917029796067 -0.966714157777001 0.0841707739850286 5825 464 19205 0.316738197424893 0.0336909871244635 0 0 0 0 0 0 0 0.990678605933459 -0.136220041644903 0.136220041644903 0.990678605933458 2414 0.243012588726855 -0.0475798153882643 0.0462051320839102 0.545435597878129
"1232487" 1000 10 0.0608153004865161 0.0197290136159837 0.442195 2 2.28822479520388e-06 31 0.908749814643599 0.765552873054136 0.952109774826713 0.85559507001249 3802 762 21089 10756 384 376 0 0 0 0 NA NA NA NA 0.0195909354614058 0.043600906210821 0.0452220429079927 0.120669954241293 0.0927641589098963 0.274632472077631 0.0354330708661417 0.981171548117155 0.957746478873239 0.0269134433728805 0.0539544579566192 0.738254254254254 0.806585391977773 0.469373190946709 0.222193023120511 0.1796875 0.0851063829787234 0.97785622593068 0.959098992294013 0.943362831858407 0.919597989949749 0.0213671338180187 0.0421986219005641 0.0381016525640842 0.0860255008115685 0.265295435642227 0.19605122968284 0.199748341692797 0.127014769450227 -0.00448788319847663 0.00726521281007265 0.985806480478932 0.00235486131753683 0.00286569334601312 -0.00242628183265558 -0.00780727725840404 0.00744536264190015 0.99947562592328 -0.999343058398562 0.00727166732119903 -0.0174171464873843 3116 565 21851 0.15042766827817 0.0340275195239866 0 0 0 0 0 0 0 0.999928999774861 0.0119161826624568 -0.0119161826624569 0.99992899977486 1434 0.329424978820731 0.00281378582720645 0.000846401486348756 0.529217622233982
"1232488" 1000 10 0.103475910213295 0.0755681030175243 0.387517 2 7.05318098462407e-06 44 0.907287728261807 0.745738216230962 0.905512613906394 0.775574292351138 2501 480 6609 3283 244 236 0 0 0 0 NA NA NA NA 0.0375514987479156 0.0935499830029869 0.0441245253919404 0.105774130714954 0.264114930376388 0.316226722673813 0.06875 0.953846153846154 0.901785714285714 0.0634796312907347 0.119397788636783 0.696656329838131 0.555890221514814 0.450759188819182 0.163183158907046 0.213114754098361 0.0423728813559322 0.970234688036634 0.944503735325507 0.942196531791908 0.919354838709677 0.031067491931281 0.0606482904548987 0.0484258672292973 0.108124223607646 0.260224061821831 0.182583500606921 0.269199111133335 0.148838458860698 -0.408183485871489 -0.099996900998556 -0.80008212640612 0.0635288223443032 -0.267117822373701 -0.0905291384180513 -0.153549489096441 -0.056602922979272 0.982627576675404 0.99302302447566 -0.15197314266356 0.0342522153756316 1747 173 7089 0.269570514773073 0.0347243374961925 0 0 0 0 0 0 0 0.986513536084966 0.163679696728498 -0.163679696728498 0.986513536084967 715 0.212097734866899 0.0328615069166991 -0.017603719856767 0.359962382065193
"1232489" 1000 10 0.122562031134579 0.0439007213312223 0.498614 9 2.49500998003992e-06 60 0.938705671136014 0.8760854855195 0.714570876890962 0.674319806502405 2567 436 19604 9775 436 436 0.423250032404683 0.204272833867393 0.105504587155963 0.0275229357798165 0.990930599369085 0.714285714285714 0.982225656877898 0 0.0642623963162094 0.171716631050114 0.0642623963162094 0.171716631050114 0.0597959037893303 0.2178043714209 0.0275229357798165 0.927272727272727 0.7 0.0244484113120224 0.0564989494215479 0.836584584584585 0.635431431431431 0.701971792469638 0 0.387614678899083 0 0.98430826369545 0.970526682943844 1 1 0.0154516336840512 0.030573791184259 0.0416001793756324 0.10468960868854 0.280387798835152 0.05271176075405 0.413213887273081 0.0321859248249962 -0.993144030698169 0.000798487982303843 -0.0183885507546647 -0.00857911221771354 -0.0252907143134085 -0.000468863627314533 0.404391166611167 0.00844645240142273 0.0420916925630187 -0.999672079615872 -0.997344663717258 -0.00720391868805253 10770 1 20040 0.569309462915601 0.00010230179028133 5072 42 46 2542 12 0.260051150895141 0 0.999999879678283 -0.000490554194960921 0.000490554194960835 0.999999879678283 165 0.227322653132092 0.0038174112343727 -0.020243858664703 0.586965511250769
"1232490" 1000 10 0.122934092407685 0.0464295783808334 0.496165 9 2.28560980069483e-06 108 0.942103904085948 0.877899431911382 0.808329884013871 0.660280705125231 3221 465 21411 10852 465 465 0.25686206962203 0.199135923914085 0.0580645161290323 0.0344086021505376 0.987093690248566 0.802469135802469 0.973134328358209 0.157894736842105 0.056544945823947 0.162084980810099 0.056544945823947 0.162084980810099 0.162295127446187 0.267748903542148 0.0602150537634409 0.987627043747238 0.972139303482587 0.0198600375800941 0.0483484823621811 0.832816816816817 0.467171171171171 0.649088614232045 0 0.410752688172043 0 0.98605534058553 0.972946175637394 NA NA 0.0142693427406584 0.0277962513296711 0.0421728656527874 0.09816490917643 0.330077819161127 0.049315577090721 0.478374642496783 0.0312033027873072 -0.987605868748881 0.00544935302558803 -0.0394636916303338 0.000925590298458634 -0.296391600974539 -0.00515036311168692 -0.640222584105093 0.000650820550742154 0.316077133804251 -0.996052930794142 -0.934170455965828 0.0880996234325884 13697 0 21876 0.632970880943605 0 2092 81 27 978 16 0.0901216365646885 0.000276446737928492 0.999986291850583 -0.00523603962117005 0.00523603962117008 0.999986291850586 2263 0.293599019540203 -0.0241280596680116 -0.0259695226993597 0.622532339989174
"1232492" 1000 10 0.121563271843369 0.0397946905808686 0.496411 9 2.10145841213802e-06 21 0.966262715102157 0.873845472649524 0.804760658302658 0.684030747418949 3225 590 23203 11648 590 590 0.0932977944283031 0.166533631974954 0.0372881355932203 0.011864406779661 0.989488772097468 0.695652173913043 0.975877192982456 0 0.0664059602617583 0.194904554779931 0.0664059602617583 0.194904554779931 0.0640543831621712 0.264712113336469 0.0305084745762712 0.986290936785986 0.964 0.01956299013928 0.0477268603791141 0.833741741741742 0.608644644644645 0.634219125189677 0 0.479661016949153 0 0.980535112456152 0.963064474027669 NA NA 0.0175790350612271 0.0343981286111786 0.0442627634285549 0.107983653599701 0.378642212944642 0.0462540276623589 0.463474650039358 0.033162977554199 -0.989219012742959 -0.00354646511943968 -0.00523385027510073 0.000178954569189441 -0.00977138472333578 -0.00305822480161851 0.637341780741247 -4.71874953599446e-05 0.0131137696066812 0.999955448420912 -0.999553900412077 9.75748189982498e-05 14539 0 23793 0.633499313186813 0 2093 23 22 890 7 0.076407967032967 0 0.999995344633088 0.00305134595692336 -0.00305134595692396 0.99999534463309 1313 0.325914020442199 -0.00583626703704278 -0.00236460278327962 0.648509882899251
"1232493" 1000 10 0.0733714329406792 0.0372122563744283 0.576954 13 2.39626565959609e-07 23 0.97297246061649 0.885039497621988 0.932122186267836 0.808612112673039 2491 461 208197 104584 461 461 0.492625051249429 0.308334594421188 0.353579175704989 0.20824295010846 0.995600302310516 0.988735038723304 0.99080394922426 0.965141612200436 0.00803959769791005 0.0416034590122077 0.00803959769791005 0.0416034590122077 1 1 1 0.997790643061852 0.995611404636108 0.00721814056386883 0.0151004872139144 0.686933492247968 0.406650536919499 0.228718933922311 0.161071931168551 0.0824295010845987 0.0585683297180043 0.999400848272709 0.998718381112985 0.95169946332737 0.929503916449086 0.00132785653874131 0.00262170381134444 0.0145005627992719 0.0341872518225225 0.211002875719655 0.128908187282532 0.418114988830695 0.0542000911447197 -0.488733021303813 -0.111222216905723 -0.28826871022931 -0.148196789763255 -0.426790093117392 -0.118506239415086 -0.26172639426651 0.0835912316301269 0.996050481295406 0.998631360300766 -0.032081171209288 0.035620620426062 63423 559 208658 0.283140824600321 0.00340396236518014 37048 8522 163 17562 96 0.167922435554196 0.0254149774344068 0.98095657609622 0.194227175785421 -0.194227175785421 0.980956576096221 208658 0.216510740901583 0.0719208473230086 -0.0583706840621054 0.22516433091634
"1232494" 1000 10 0.0663307893022177 0.0259297153547182 0.581831 7 2.74333369911116e-06 52 0.928169949699791 0.84969889323758 0.92213379254495 0.839755935922075 3123 314 17912 9031 314 314 0 0 0 0 1 NA NA NA 0.0178976386174441 0.0361125469781318 0.0178976386174441 0.0361125469781318 0.262170545053642 0.288924222599904 0.0477707006369427 0.984391259105099 0.963144963144963 0.0134502216857557 0.0278949089595322 0.803599599599599 0.805893893893894 0.591087430996079 0.536105622835527 0.229299363057325 0.229299363057325 0.982970671712394 0.968421052631579 0.984375 0.970944309927361 0.0182805108443798 0.036537067617733 0.0177590467968504 0.0354253072719879 0.267789891552475 0.277809975953049 0.223865381169827 0.228191101780983 -0.215501231871125 -0.961828674453777 -0.961950140753677 0.2145235107164 -0.00237836702984984 -0.00236025833206189 -0.0315623563461128 0.0504396596278247 0.975842799627315 0.218169769541512 -0.216017193437496 0.975241746873284 4228 4608 18226 0.244491196988152 0.266415679326763 1 0 0 0 0 0 0 0.112983510526428 0.993596863093441 0.99359686309344 -0.112983510526427 961 0.0760234070554976 0.387365414289364 0.397127817757218 -0.0436514238180251
"1232495" 1000 10 0.0591737835126258 0.0269628683361009 0.58242 2 2.58504808189432e-06 91 0.930732978710491 0.85677921792133 0.956492907508685 0.847085131517111 3119 353 18989 9671 353 353 0 0 0 0 NA NA NA NA 0.0265820821958661 0.0549515660570042 0.0265820821958661 0.0549515660570042 0.450700953760544 0.526741374694495 0.0991501416430595 0.986832204665162 0.972592012529366 0.0209410222342879 0.0390444254330961 0.809851471175739 0.72616361594463 0.557105869703082 0.586772406555705 0.280453257790368 0.220963172804533 0.983912902177446 0.968218298555377 0.975977825685248 0.958751983077737 0.0173427595957215 0.0322951488542131 0.0253356134617998 0.0528492471071573 0.287750564005395 0.279684057267908 0.280032730375477 0.203974678064064 -0.973350851321509 -0.0558111865672015 0.0470130304752098 -0.91721209767713 -0.0160951957023043 -0.0164447779698819 0.0230468270932669 -0.49421043085527 0.0567896168644125 0.996379524975916 0.983400712809456 -0.0365545501941209 6154 3247 19342 0.311860200599731 0.187467686898976 0 0 0 0 0 0 0 0.997625042974924 0.0688786877726595 -0.0688786877726599 0.997625042974923 2658 0.440384613181282 0.023568825010779 -0.0245730618987262 0.440799192989203
"1232498" 1000 10 0.070888383777379 0.0459508560991407 0.572821 12 3.75290850409067e-06 22 0.94405689072099 0.83307652106697 0.954644349587419 0.851961905719615 2336 440 12883 6434 440 440 0 0 0 0 NA NA NA NA 0.0336237411285587 0.0712692814660663 0.0336237411285587 0.0712692814660663 0 0 0 NA NA 0.0208402956299292 0.0409754111498236 0.672475626236518 0.677563043378429 0.141735844751843 0.241982582987831 0.0977272727272727 0.118181818181818 0.987164179104478 0.976373626373626 0.984019668100799 0.969339622641509 0.0248332304659655 0.0494503146144565 0.0251016478394629 0.0486446664001931 0.25258826155528 0.247464017543111 0.279789535783729 0.274981817580727 0.612580338045408 -0.704909633274014 -0.710527655447451 -0.545470662109958 0.328880300009387 0.378941319366241 -0.0270637428117762 -0.377862177921973 0.93569873934566 -0.89207517415956 0.342024656725987 0.442633912112124 3350 3254 13323 0.276188995958968 0.255517562946845 0 0 0 0 0 0 0 0.692817538126838 -0.721112930728515 -0.721112930728516 -0.692817538126838 0 0.165335308936681 -0.160831244083649 -0.199209942087576 -0.165446519198522
"1232499" 1000 10 0.0745705439565298 0.0277057342242089 0.592432 3 2.72985367984276e-06 75 0.919670492151153 0.848264610043999 0.928567873355527 0.853267539235798 3191 379 17937 9196 379 379 0 0 0 0 NA NA NA NA 0.0323650609173926 0.0659463750693265 0.0323650609173926 0.0659463750693265 0.0502768095198639 0.0972629353404914 0.0211081794195251 0.989445910290237 0.976470588235294 0.0156964093051654 0.0310508496967784 0.801641641641642 0.773357357357357 0.530208016020254 0.163971612433949 0.211081794195251 0.0633245382585752 0.97828447339848 0.95850622406639 0.976856316297011 0.960264900662252 0.0222032731416197 0.042972766629798 0.0292859625558167 0.0530140732000695 0.263365249594661 0.17384252653319 0.211739575363253 0.147674985484315 -0.116851276615651 0.0153802390419365 -0.980760409301465 0.00211266175753872 -0.0284343414189045 0.0154944736659001 0.00336295154797878 -0.00312317201754109 0.995409331694372 0.997191456975406 -0.0893089621056413 0.0662637950683296 3684 1037 18316 0.200956937799043 0.0630709003914746 0 0 0 0 0 0 0 0.999999927955771 0.000379589849266501 -0.000379589849266434 0.999999927955769 758 0.425554823736416 0.000714889224899376 -0.0128446028619185 0.559911600929349
"1232500" 1000 10 0.0814951367324952 0.0326315402068574 0.588858 4 2.59632360577422e-06 103 0.925184259549985 0.849551246438241 0.945619536167339 0.841979537209879 3305 409 18849 9498 409 409 0 0.0683935571254846 0 0.00244498777506112 NA 0 NA 0 0.0379411900951206 0.0730933062278328 0.0379411900951206 0.0730933062278328 0.359456372810427 0.452057235242195 0.0904645476772616 0.984499371596146 0.967741935483871 0.0175644449677968 0.0385617023661903 0.801853853853854 0.706561267829451 0.481544408698777 0.158609893703628 0.242053789731051 0.0366748166259169 0.982936918304033 0.968946047678795 0.956647398843931 0.921875 0.0186840597998605 0.037537251015546 0.0299763646736249 0.0578088022129575 0.286241001883488 0.15854586860852 0.275023808493183 0.118013981782032 0.930750919726924 -0.0409437790939166 -0.30257073018909 0.00245500160470031 -0.0733694920954659 0.0503821938060735 0.198635457924879 -0.020896134408711 -0.37873984866855 -0.975311683312419 -0.906737059350339 -0.198028707255423 5802 346 19258 0.325226363444936 0.0186355022109918 0 1 0 0 1 0 0 0.998285348454323 -0.0585351438149036 0.0585351438149036 0.998285348454322 2387 0.36647459006132 -0.00921545556034712 0.0122568052577134 0.509671765310869
"1232502" 1000 10 0.0707499990454879 0.022797837765158 0.597478 2 2.32959045799748e-06 18 0.96132470970159 0.863624095655265 0.946835117167149 0.853592785776812 3311 484 20979 10442 484 484 0 0 0 0 NA NA NA NA 0.0458236438609048 0.101235925026959 0.0458236438609048 0.101235925026959 0.146861268499154 0.289131301727896 0.0433884297520661 0.985868102288022 0.966074313408724 0.0182089220603081 0.0379595849839486 0.823479479479479 0.798945744690835 0.461574301272044 0.14387641955776 0.200413223140496 0.0537190082644628 0.973583877995643 0.953140096618358 0.946058091286307 0.9209726443769 0.0251885914864495 0.0506780349572558 0.0365637783497523 0.0806733936843243 0.265010862193848 0.19326186619422 0.209275108635692 0.125762584779582 -0.0949811992185164 0.00478391407215724 -0.982373228744778 0.0137761873975637 -0.00662109219085087 -0.0110502641372538 0.0361295098130838 0.00802344309598348 0.99552306919791 -0.998577454504665 -0.0896533450186698 0.0452261885108668 3672 482 21463 0.188948477303199 0.0290174296111856 0 0 0 0 0 0 0 0.99992121321012 -0.01255258429183 0.01255258429183 0.99992121321012 1486 0.490291781175935 -0.0121376250005937 -0.015604601636759 0.585727596982356
"1232503" 1000 10 0.100046213417708 0.0641194730341168 0.582099 2 3.34537668941523e-06 32 0.959854005401915 0.855010795933315 0.926775495312722 0.813366680571665 2575 492 14454 7359 492 492 0 0 0 0 NA NA NA NA 0.0321242230333096 0.0639598619506156 0.0321242230333096 0.0639598619506156 0 0 0 1 1 0.0215930924477529 0.0421272437354914 0.766594690355786 0.470366598919101 0.246710229782716 0.0205684034652074 0.136178861788618 0.0121951219512195 0.990814367973677 0.981279687063425 0.981927710843373 0.972602739726027 0.0212539466899602 0.0405773493742197 0.0371000773367517 0.0746519630813405 0.245233348999116 0.185254683903385 0.379036290222091 0.138476735055903 -0.8509921588781 -0.167629238601141 0.352974032804734 0.0764746847623845 -0.51480451784107 -0.161039851844457 -0.755931453600108 -0.0274789477023591 0.844485243750848 0.99885796193321 0.529408931336307 -0.0319240188633488 7294 332 14946 0.477238755265661 0.0289441500203832 0 0 0 0 0 0 0 0.981205844999155 0.192963959690651 -0.192963959690651 0.981205844999153 17 0.243228599603609 0.0600534005387893 -0.0379378379127583 0.313610324889493
"1232504" 1000 10 0.122617749996964 0.0396221003663631 0.327377 9 2.50827731513996e-06 75 0.877478793036396 0.813467182961594 0.710464933041235 0.66351206079077 2765 532 19402 9829 532 532 0.372911827147064 0.0567249147663144 0.150375939849624 0.0056390977443609 0.987527284066105 0.666666666666667 0.976401179941003 0 0.06423151564847 0.170039755191241 0.06423151564847 0.170039755191241 0.037542906720262 0.137237870270621 0.0150375939849624 0.926605504587156 0.529411764705882 0.0221944842692557 0.055290714538802 0.777460237698325 0.601277277277277 0.624542251749651 0 0.345864661654135 0 0.982972422728114 0.966918374685365 NA NA 0.0186715790019344 0.0357683206879321 0.0417381117456542 0.0951784099156594 0.274569946992459 0.0474313224044771 0.416616732100711 0.0337361764086968 -0.991669433103557 0.00232377554937023 0.0193113524927064 -0.006863640425078 -0.0324317636551992 -0.00234583023917808 0.485345202784272 0.00834373035193018 0.0537793809800094 -0.999627581766833 0.996716702772321 0.00807082108745953 10806 0 19934 0.54715637399532 0 6414 9 80 3310 3 0.336758571573914 0 0.999997397570049 -0.00228141472000299 0.00228141472000282 0.999997397570051 109 0.19511582641984 0.00102172613124127 0.022288719404784 0.594197421818196
"1232505" 1000 10 0.12165540980573 0.041654345025426 0.317935 9 2.26172705477903e-06 152 0.855062283081098 0.745586807303484 0.808564191815457 0.669784940522699 3602 610 21497 10688 610 610 0.148513389054566 0.190256099853738 0.0377049180327869 0.0295081967213115 0.985064935064935 0.802197802197802 0.968792401628223 0.181818181818182 0.060505945736246 0.150470765365513 0.060505945736246 0.150470765365513 0.200998626011006 0.319027723039366 0.0573770491803279 0.98933577087142 0.976092896174863 0.0231880959387728 0.0511901786081451 0.715483483483483 0.65378978978979 0.534769733560504 0 0.413114754098361 0 0.981704660955423 0.965072765072765 NA NA 0.0183401767353252 0.0359007604516331 0.0472092593174983 0.105142728123559 0.307649737417341 0.0493670637698441 0.481871698346147 0.0320964952116045 -0.98842629453384 4.33802951522861e-05 -0.0170315850476572 -0.000296988898031142 -0.263875162781016 -0.000358424450574582 -0.679184542538662 0.000641540607002659 0.265481231579431 -0.996123306265641 -0.952557446337473 0.0872115698507542 13774 0 22107 0.651478293413174 0 1540 91 23 714 18 0.0668038922155689 0.000374251497005988 0.999999952176062 -0.000309269903865127 0.000309269903865261 0.999999952176062 3282 0.164236513050002 -0.0146062495575318 0.0197910823344429 0.589103964079729
"1232506" 1000 10 0.122837982773235 0.039576049803077 0.322297 9 1.16868849776781e-06 18 0.92061269882308 0.786214988001672 0.805733484422269 0.67129093787596 3592 808 41975 20941 805 805 0.00051624605101234 0 0.00124223602484472 0 0.997198879551821 NA 0.996138996138996 NA 0.0485842122870042 0.141013536566579 0.0485842122870042 0.141013536566579 0.00304602698544684 0.034530464750771 0.00371287128712871 0.888888888888889 0.4 0.0170140724317867 0.0433345432920855 0.749101101101101 0.396444444444444 0.551460053101109 0 0.452173913043478 0 0.988397296952697 0.977473853580048 NA NA 0.0114157080397433 0.0224916972530147 0.0456301437743286 0.103634825380568 0.363118369517462 0.0347727934122287 0.637324786255838 0.0171152670106542 -0.974009975489739 0.000797230456721513 0.0245035335086462 0.00408290169913212 -0.0792186298841216 -0.000799005795119418 0.814794982757913 0.00371344173348544 0.107355489558472 -0.999934067988406 0.993890573241163 -0.00350076816423199 31372 0 42783 0.754261974117759 0 357 0 1 258 0 0.0123203285420945 0 0.999999702100033 -0.000771880721491399 0.000771880721491401 0.999999702100032 27 0.172422948679253 0.00697168646195803 -0.00796908545825997 0.604768914230558
