"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut_prefilter" "num_neut_postfilter" "num_neut_neutralgenome" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "nSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "num_causal_sig_temp_corr" "num_causal_sig_sal_corr" "num_notCausal_sig_temp_corr" "num_notCausal_sig_sal_corr" "num_neut_sig_temp_corr" "num_neut_sig_sal_corr" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_num_neut_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_propvar_corr" "RDA2_propvar_corr" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_Va_temp_prop" "RDA_Va_temp_prop_corr" "RDA_Va_sal_prop" "RDA_Va_sal_prop_corr" "RDA_TPR" "RDA_TPR_corr" "RDA_FDR_allSNPs" "RDA_FDR_allSNPs_corr" "num_RDA_sig_causal" "num_RDA_sig_neutral" "num_RDA_sig_causal_corr" "num_RDA_sig_neutral_corr" "RDA_FDR_neutSNPs" "RDA_FDR_neutSNPs_corr" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "RDA_AUCPR_neutSNPs_corr" "RDA_FPR_neutSNPs" "RDA_FPR_neutSNPs_corr" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa" "RDA_RDAmutpred_cor_tempEffect_structcorr" "RDA_RDAmutpred_cor_salEffect_structcorr" "RDA_absRDAmutpred_cor_tempVa_structcorr" "RDA_absRDAmutpred_cor_salVa_structcorr" "RDA_cor_RDA20000temppredict_tempPhen" "RDA_cor_RDA20000salpredict_salPhen" "RDA_cor_RDA20000temppredict_tempPhen_structcorr" "RDA_cor_RDA20000salpredict_salPhen_structcorr" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal"
"1232786" 1000 10 0.0876333835516753 0.0268897175785251 0.415136 2 1.57644165589432e-06 5 0.850808829140686 0.700330954066005 0.921329330213706 0.817187007712914 947 137 31580 31949 31949 15641 75 62 0 0.0873295090470724 0.0435399869400724 0.056399194003197 0.0427639897370843 0.0562649200410761 31717 0.338674608896994 0.213282747297095 0.227111993194871 0.0937475599582998 0.698003951740517 0.336160769400966 0.373333333333333 0.112903225806452 0.996167008898015 0.992332968236583 0.969162995594714 0.872727272727273 28 7 7277 220 3624 48 0.00559722336255381 0.0120908172897253 0.0632781080272762 0.104594685898382 7305 227 0.231698740489739 0.00306885748993031 0 0.762125630132158 0 0.209677419354839 NA 0.771929824561403 NA 0 0.00270200725183486 0.00641439625595669 0.161281127459055 0.334740887899514 0 57 0 0 13 0 0 0 0.827 0.173 0.795 0.205 0.999586565375375 -0.028752362008357 0.0287523620083571 0.999586565375377 0.158971457521287 0.0434079187313508 0.786775712686904 0.777078502321203 0.131386861313869 0.116788321167883 0.988055739880557 0.986787778695293 18 539 16 456 0.967684021543986 0.966101694915254 0.0392159345989252 0.0953229618124984 0.0761373291856101 0.0344607122306758 0.029154146154338 0.375258725940471 0.564811179580157 -0.0102956398610435 0.0202519631417854 0.0577244345102062 0.73721988562902 -0.00993094708367562 0.120746188495655 0.671107107107107 0.767258025283693 0.0575415415415415 0.782072854928174 -0.970673741656792 0.0232286414821222 0.000562979876542812 -0.0309252329915402 0.0141041692005901 -0.0215217814880068 -0.0280036075949398 -0.0250962810444225 -0.0146492226020208 -0.999384806395717 -0.998705514974217 -0.0197702863117502
"1232787" 1000 10 0.0800580528764838 0.025400753279268 0.417235 2 1.59002734847039e-06 7 0.832453663294772 0.675720341856138 0.925158366034165 0.820846089203082 951 123 31323 31682 31682 15732 75 48 0 0.0609424580257836 0.051927456916913 0.0675206261805478 0.0500358507545282 0.0666745973441496 31446 0.300514100887487 0.28637559131987 0.160053744391411 0.107925967398397 0.582832238194845 0.445834979994252 0.306666666666667 0.166666666666667 0.991446634436594 0.982482863670982 0.982102908277405 0.932203389830508 23 8 2666 439 1290 110 0.0316151200463881 0.0482107626304114 0.0368688238515506 0.103063494387102 2689 447 0.081998474446987 0.00699211797609967 0 0.89846660557571 0 0.145833333333333 NA 0.927083333333333 NA 0 0.00266510549060176 0.0061052896122719 0.0970467774424046 0.22147027290243 0 96 0 0 7 0 0 0 0.655 0.345 0.824 0.176 0.999994653780971 0.00326992499497268 -0.00326992499497268 0.999994653780971 0.247734553642457 0 0.89846660557571 0.89846660557571 0.0975609756097561 0.0569105691056911 0.990963855421687 0.995254237288136 12 410 7 489 0.971563981042654 0.985887096774194 0.020536002719008 0.0718306827867764 0.0562214242862362 0.0260615306381897 0.0310831426392067 0.441437513137929 0.539622022405018 0.00333156347233037 0.0199272625153807 0.0972850960172523 0.845810936850734 -0.0135919752131842 0.129187996670674 0.659883883883884 0.775906113387148 -0.00146546546546547 0.775994202180655 -0.0415183569004824 -0.0267298993414217 0.97334392765706 -0.00220374822895893 0.0148771081779468 -0.0147657069710213 -0.0362186001002586 0.000702959455876833 -0.998771463709831 0.999032294574369 -0.0274627423744782 -0.00946767449221147
"1232788" 1000 10 0.092732891597783 0.0386307531568207 0.408768 2 5.26648409521803e-06 3 0.835711467355296 0.651017868779187 0.917391080541579 0.803954044271054 694 72 9422 9598 9598 4635 43 29 0 0.170814255073164 0.0622025789150982 0.0538381523473583 0.0616269049770448 0.0540514423694415 9494 0.290655003849822 0.291758620289297 0.205486453971182 0.130624387567201 0.696101348138918 0.439044214904972 0.27906976744186 0.172413793103448 0.993993993993994 0.987408184679958 0.988179669030733 0.959349593495935 12 5 1986 418 941 118 0.0296214498414776 0.0375622465606656 0.0462278019125559 0.174284080346037 1998 423 0.20302049622438 0.0254584681769148 0.297918756179415 0.765894178093635 0.0232558139534884 0.241379310344828 0.5 0.810810810810811 0 0 0.00540475515265836 0.0145577576020436 0.119827622363198 0.373917053661506 2 37 1 0 7 0 0 0 0.727 0.273 0.578 0.422 0.987646455360414 -0.156698689254293 0.156698689254293 0.987646455360412 0.396491699819054 0.16665476283244 0.817584219328462 0.817584219328462 0.166666666666667 0.180555555555556 0.979202772963605 0.973843058350101 12 153 13 124 0.927272727272727 0.905109489051095 0.030916374212031 0.11735073934562 0.0989616043204344 0.0330097087378641 0.0267529665587918 0.385628191601922 0.405254783548158 -0.00896847234540637 0.0251592065157243 0.350107556038238 0.728207626120568 0.0334131401152701 0.17200920045238 0.567700085800461 0.672510668760513 0.264129336133449 0.741441250299759 -0.603979909481779 0.123812950084913 -0.565887343513651 0.049539066711309 -0.358696565987524 -0.0791120045802879 0.326065501795155 0.0337756064014876 0.944073023207572 -0.996318366115692 -0.314163953868916 -0.0600193383501966
"1232789" 1000 10 0.129062826104079 0.0465855328492876 0.50125 9 2.03227248709507e-06 0 0.949952417621582 0.883050291855958 0.702330573183762 0.669410623453694 435 30 24573 25296 25296 12373 30 30 0 0.207379869337112 0.0367516685612545 0.104681075096699 0.0372856042160295 0.109872614730781 24603 0.451305382216421 0.0635727489527954 0.367494717172585 0.0538436269208905 0.694407288755919 0.3261337632563 0.533333333333333 0.0666666666666667 0.998718667414111 0.997503121098627 0.866666666666667 0 16 2 12471 13 6392 0 0.00121487712540496 0.0023805451586903 0.0187286927836647 0.0868492043046522 12487 15 0.516608744847652 0 0.539916263024443 0.83926321532542 0.133333333333333 0.4 0.986394557823129 0.931034482758621 0.967479674796748 0.333333333333333 0.139140418850931 0.426863082325905 0.139140418850931 0.426863082325905 294 174 4 119 12 6 0.00961771599450416 0.000484926856865756 0.979 0.021 0.564 0.436 0.999979790997258 -0.00635748354948166 0.00635748354948168 0.999979790997256 0.225240008879398 0.0674916934435188 0.581472962483066 0.564818577719418 0.233333333333333 0.2 0.986964618249534 0.993617021276596 7 138 6 289 0.951724137931034 0.979661016949153 0.0480137764955284 0.139998923606843 0.122275843317427 0.0111533177079124 0.0233573102723673 0.575374374057032 0.451093509260713 0.00253838307512737 0.0141029298160558 0.143445586257051 0.816838216498233 0.000395991576293381 0.11220674863861 0.853214649352148 0.626213248039131 -0.107271087916042 0.667671911548814 -0.995456835170535 0.00490085965062704 0.0213627941162534 0.0322472109318107 -0.0654152067666938 -0.00639282601147351 0.109798740917558 0.026192147245059 0.0878900411393071 -0.999636449913555 0.993601157555469 0.00120575883809126
"1232790" 1000 10 0.129972979641618 0.041351658875598 0.499713 10 1.73382342742215e-06 6 0.945061373616424 0.883637841404724 0.811409414531171 0.666987331713953 516 33 28805 30581 30581 14541 33 33 0 0.16016048806235 0.0220300973876096 0.0821196259260552 0.0284888012286879 0.0789254512046895 28838 0.391250813777898 0.0908537550851038 0.421939982600535 0.0495767173572472 0.929322054433419 0.164211905773221 0.484848484848485 0.0303030303030303 0.999026882374407 0.998054001459499 0.875 0 16 1 16426 7 8206 0 0.00139177980407649 0.0030405423028437 0.0339941840090208 0.0420526246372992 16442 8 0.564335327694106 0 0.292849126699791 0.836476361537808 0.121212121212121 0.424242424242424 0.9375 0.879310344827586 0.5 0 0.115070779545085 0.508677823612711 0.115070779545085 0.508677823612711 64 116 4 4 14 0 0.000275084244549893 0 0.976 0.024 0.79 0.21 0.999969350118137 -0.00782935657059365 0.00782935657059346 0.999969350118137 0.771345387406346 0.354740285912073 0.548482722247122 0.629601964659272 0.303030303030303 0.303030303030303 0.997077732320281 0.996414485478666 10 1450 10 1221 0.993150684931507 0.991876523151909 0.0413817766661698 0.105685044118517 0.106548931796181 0.0997180386493364 0.083969465648855 0.609848484848485 0.522727272727273 -0.000739556325612527 0.0102848459834512 0.252247808467324 0.630655382146033 0.0207925618601959 0.126455952011664 0.845773385287583 0.634910817242192 0.0577333660519759 0.642833434007199 -0.978213576090658 0.00802452904395743 -0.133330405032423 -0.0109438137014844 -0.524706682867409 -0.00762614395349601 0.311851118377081 0.00519100448569916 0.6325903702296 -0.996291469400783 -0.769646349736418 0.084895810718754
"1232791" 1000 10 0.12672692055532 0.0415950012484754 0.504985 9 1.55216837922578e-06 1 0.970457314513037 0.885050222527457 0.815620963467265 0.667835991898359 506 39 32174 32532 32532 16298 39 39 0 0.134205049385295 0.0236099284815031 0.0927035274356826 0.0234723009037978 0.0929190150663709 32213 0.530140921140632 0.061804744373609 0.381536496652074 0.0459935903961628 0.914985459335918 0.141171525140322 0.615384615384615 0.0256410256410256 0.998553170966964 0.997161442933176 0.8 0 24 1 16564 4 8431 0 0.0017257310543078 0.00351203912398228 0.0163945303948981 0.0930754092907472 16588 5 0.51730273653209 0 0.389357415396679 0.923214847339095 0.128205128205128 0.487179487179487 0.888888888888889 0.896174863387978 0.642857142857143 0 0.159131928612356 0.525885165906894 0.159131928612356 0.525885165906894 45 183 5 9 19 0 0.000552214995704994 0 0.979 0.021 0.781 0.219 0.999977761597641 -0.006669056167713 0.0066690561677126 0.999977761597643 0.767200089457177 0.674040900874409 0.537939191461792 0.777932599723319 0.282051282051282 0.384615384615385 0.991679273827534 0.98971898560658 11 414 15 416 0.974117647058824 0.965197215777262 0.0650339229529351 0.213384417150824 0.193924338884137 0.0254018898024297 0.0255246042459197 0.68421052631579 0.479082321187584 0.00341237541804337 0.0107842532888607 0.515926477037005 0.76309619221252 0.0286939057755958 0.142494324830098 0.842346883814782 0.65110379960321 0.147903968155292 0.694957451291515 -0.977696121748134 0.00377543605427578 0.0262688522975398 0.00586361375276904 -0.0510121263907932 -0.00601361540080869 0.788375111867153 0.00796706049134038 0.0807798338432402 -0.999906593820526 0.996350244797402 0.00169362351988079
"1232792" 1000 10 0.120192894698326 0.0453516969899943 0.500655 9 1.58057785926535e-06 2 0.96870557884653 0.878810325821094 0.812181556689354 0.677281029411045 504 43 31591 31914 31914 15950 43 43 0 0.09317706877624 0.0280155777768823 0.090851065098592 0.0278000698548648 0.0895870079376145 31634 0.403490977792483 0.0747686755475125 0.333044042858526 0.0543069625302757 0.822236204830369 0.200554812584579 0.511627906976744 0.0465116279069767 0.998417835311039 0.996866096866097 0.935483870967742 0 22 2 13883 29 6998 0 0.00448262050306778 0.0103828038279626 0.0271064770896704 0.0537670647152257 13905 31 0.438746081504702 0 0.691441871286519 0.842876039401917 0.162790697674419 0.441860465116279 0.774193548387097 0.907766990291262 0.222222222222222 0 0.0907332974842573 0.600103678548693 0.0907332974842573 0.600103678548693 31 206 7 2 19 0 0.000125391849529781 0 0.963 0.037 0.708 0.292 0.999996649491322 -0.0025886301647895 0.00258863016478963 0.999996649491321 0.744879982333812 0.389216919720277 0.441606279460812 0.570179972085498 0.302325581395349 0.325581395348837 0.991514360313316 0.990324809951624 13 427 14 426 0.970454545454545 0.968181818181818 0.0337507212123035 0.16115169145369 0.0965714580376289 0.0267711598746081 0.0267084639498433 0.576965669988926 0.743078626799557 0.00278119998496805 0.0266113789601153 0.231502062507866 0.657328866734414 0.0158560520025651 0.150817347482638 0.847616170003394 0.70055198755868 0.0370353315934098 0.698653971862358 -0.989894517215961 0.00180217923832844 -0.00958370580610927 -0.0122602143465844 0.0368885350122675 -0.00226477036112634 -0.435514665169757 0.00706431178266421 -0.0472775875795722 -0.999826020770831 0.998114271525162 0.00452049524082581
"1232793" 1000 10 0.129147161757237 0.0527461168409337 0.489297 1 3.43006105508678e-06 2 0.966344060274428 0.885481581863661 0.802248727691755 0.657204620381444 364 36 14541 14716 14716 7267 36 36 0 0.211130865755682 0.0314751189322756 0.124307008363833 0.030772712714836 0.118398135824357 14577 0.406530752274245 0.0803654147465833 0.393350946854884 0.0539399672130283 0.913191427562999 0.0424610545358483 0.527777777777778 0.0277777777777778 0.997603733131542 0.994936034115139 0.5 0 19 1 7910 1 3733 0 0.00253978364688259 0.00590439028012212 0.0390049797800362 0.0529506781203761 7929 2 0.513692032475574 0 0 0.353704416419986 0 0.0833333333333333 NA 0.863636363636364 NA 0 0.0654644011956001 0.18027115109102 0.0654644011956001 0.18027115109102 0 22 0 0 3 0 0 0 0.974 0.026 0.795 0.205 0.999907949848794 -0.0135680444126259 0.0135680444126259 0.999907949848793 0.316844848224509 0.497141506443119 0.478675309649891 0.503200683424062 0.138888888888889 0.166666666666667 0.978723404255319 0.983957219251337 5 43 6 128 0.895833333333333 0.955223880597015 0.0406001938992154 0.0953454173436019 0.0985483706779065 0.00591715976331361 0.0176138709233521 0.574603174603174 0.352380952380952 -0.00770430003025592 -0.00217132367759989 0.313195770960301 0.75340458066889 0.034971749014143 0.11098717318252 0.835883692245978 0.530063450943006 0.0388068186122493 0.617886984502605 -0.980863857356532 0.0125004154008938 -0.0342826339275185 0.0421807273229446 -0.199002439292515 -0.0130362993439968 NA NA 0.250339520162289 -0.999619448594443 -0.962001286292724 0.0137816544230872
"1232794" 1000 10 0.0680679120202755 0.0226462086823113 0.568465 3 2.06432434664134e-06 0 0.907422940992993 0.836104404216045 0.904993039669579 0.832412994042905 476 25 24196 24913 24913 12261 25 25 0 0.1348625186165 0.0276528323712893 0.0313158883268456 0.0330776228621563 0.0378544638060085 24221 0.356011394522461 0.389166691534792 0.211226371359435 0.21159441182241 0.913037373363045 0.960946936322569 0.44 0.52 0.997919425004729 0.995659037095501 0.997464404134972 0.994847403884265 11 13 5276 5114 2523 2510 0.0598898054539729 0.0878868255740631 0.00593177294840577 0.0409819084346162 5287 5127 0.205774406655248 0.204714134246799 0.602877869454215 0.76201403473533 0.16 0.24 0.789473684210526 0.90625 0 0 0.0495701645942149 0.268401901770459 0.0495701645942149 0.268401901770459 19 64 4 0 6 0 0 0 0.529 0.471 0.59 0.41 -0.773476022508428 0.633825561652841 -0.633825561652843 -0.773476022508427 0.743888154280625 0.189279295541786 0.804762450834274 0.305036055350795 0.4 0.08 0.988558352402746 0.995271867612293 10 216 2 211 0.955752212389381 0.990610328638498 0.102596799922622 0.35950522823558 0.0433134026174309 0.0176168338634695 0.0172090367832966 0.78 0.78 0.0184661221836123 0.0152643927170086 0.561151086703083 0.384148109615663 0.0296712473978023 0.02726904478657 0.797959828905271 0.801147223487242 0.151611466532478 0.164493185590516 -0.761084454868365 0.606663934245773 -0.607770562258056 -0.765002152963702 -0.0615701972819997 -0.0594204139642629 0.0114632388978699 -0.0222292769132148 0.672499899042236 -0.818776865378347 -0.739459814154131 -0.57250826887849
"1232795" 1000 10 0.0867655201970199 0.034701133149533 0.56172 2 1.9490137990177e-06 2 0.919145075292091 0.822534330757041 0.942346101855608 0.81336447312852 459 27 25627 26989 26989 12912 27 27 0 0.126061549538858 0.0258293042877754 0.0449183714217185 0.0317475800482192 0.0511681852503113 25654 0.449747503035594 0.304796070471821 0.258549483837194 0.176366076932498 0.920308741769828 0.800721243721973 0.592592592592593 0.333333333333333 0.99783315276273 0.995185073728559 0.997330169089291 0.994278448823903 16 9 7368 3362 3307 1564 0.0606128412624514 0.148590264456784 0.0070131873913885 0.0479669810169117 7384 3371 0.25611833952912 0.121127633209418 0.280589669534532 0.416273157365873 0.0740740740740741 0.259259259259259 0 0.72 0 0 0.0983129732160324 0.433519883884954 0.0983129732160324 0.433519883884954 2 25 2 0 7 0 0 0 0.586 0.414 0.643 0.357 0.994487931460334 -0.104851104809371 0.104851104809372 0.994487931460336 0.886243524961477 0.325493257856647 0.916383371430873 0.377002628274661 0.518518518518518 0.333333333333333 0.991566265060241 0.991921005385996 14 609 9 405 0.97752808988764 0.978260869565217 0.101398905330392 0.314046577852355 0.254779192810823 0.0471654275092937 0.0313661710037175 0.641025641025641 0.703703703703704 0.0164116203928185 0.0180126434343482 0.408796697909301 0.680489496302363 0.0367903839547928 0.0472560677367386 0.796174165623949 0.676958073497834 0.245307802477367 0.415180021888268 -0.952206751569944 0.0743076486745465 0.0557049532747611 0.809273371848018 0.00446813410724391 0.00906840535876897 -0.300293748383537 -0.559614560176537 -0.0604297554021548 0.994561280646828 -0.996233712050405 -0.0872878549646817
"1232796" 1000 10 0.0680008868910131 0.0232937471828555 0.574491 5 1.59129244772604e-06 0 0.95399861577989 0.847953522011458 0.944720460944966 0.835064636234627 516 34 31387 31699 31699 15817 34 34 0 0.0877236878269584 0.0291952627487708 0.0535354388176286 0.0291660733670832 0.0539550336405223 31421 0.432115189030755 0.330742772104079 0.243253650311872 0.150305499672018 0.973197742034539 0.705420013334992 0.588235294117647 0.352941176470588 0.997630050953904 0.994940551479889 0.994642857142857 0.987394957983193 20 12 8419 2228 3933 940 0.0494561566443956 0.0646370497514881 0.00504246455127928 0.0126857437593122 8439 2240 0.248656508819624 0.0594297275083771 0.773304921051892 0.873569137268108 0.264705882352941 0.264705882352941 0.756756756756757 0.780487804878049 0 0 0.197786789226419 0.345399639857939 0.197786789226419 0.345399639857939 37 41 9 0 9 0 0 0 0.704 0.296 0.567 0.433 0.999504658112278 0.0314712314958074 -0.0314712314958069 0.999504658112275 0.869783041305321 0.508015317358859 0.928809089906405 0.423683990227896 0.382352941176471 0.117647058823529 0.991666666666667 0.996282527881041 13 559 4 450 0.977272727272727 0.991189427312775 0.154289229562161 0.231675236374373 0.0055955470236822 0.0353417209331732 0.0284504014667763 0.647058823529412 0.696969696969697 0.012271951590939 0.0179749976572143 0.733888854952701 0.474769037975857 0.0350294613463317 0.0205395416375773 0.809851105113668 0.813460066594081 0.112449622424152 0.0586032404456636 -0.973992532485899 -0.0299530736239374 -0.0284502885420946 0.974291819416025 -0.0461523011178573 -0.0179719895562014 0.0506545587238223 0.0244489066665543 0.0759325664906012 0.999582233606306 -0.99569603406177 0.0113018592324617
"1232797" 1000 10 0.072084958931388 0.0215701438479573 0.572894 3 1.60056339831621e-06 1 0.951603694482609 0.841812773636176 0.945198709062008 0.828170219454541 451 23 31216 31543 31543 15882 23 23 0 0.060876046049978 0.0316995998983259 0.0434590397098112 0.0321069655786774 0.0432273602276495 31239 0.412068921032139 0.378921145969464 0.17848902563716 0.1777007853985 0.910652860540898 0.907449878721099 0.521739130434783 0.478260869565217 0.99694423223835 0.992903607332939 0.997167138810198 0.993578517221249 12 11 3915 3872 1679 1702 0.125144128783167 0.187246342273378 0.0624000249975663 0.133313802577256 3927 3883 0.105717164085128 0.107165344415061 0.89094486262365 0.841726885633216 0.391304347826087 0.304347826086957 0.9 0.774193548387097 0 0 0.188203476272854 0.470900015219249 0.188203476272854 0.470900015219249 90 31 9 0 7 0 0 0 0.519 0.481 0.566 0.434 0.999996870492084 -0.00250180055999714 0.00250180055999721 0.999996870492083 0.942744756605448 0.341192825351473 0.977329164486852 0.209761495833562 0.608695652173913 0.260869565217391 0.991545893719807 0.994454713493531 14 489 6 549 0.972166998011928 0.989189189189189 0.246834308029445 0.467899471609254 0.00711325422476904 0.0307895731016245 0.0345674348318852 0.754940711462451 0.841897233201581 0.0209369302696847 0.0195884181843615 0.392374621596527 0.641543454167581 0.0278166694843511 0.015894354737912 0.823878502770289 0.807465756026512 -0.00808283457318095 0.0129341241183343 0.971050147806703 -0.132387250096379 -0.132644292820974 -0.970656266555076 0.000834517419919742 0.00068692279690536 -0.073826971880636 -0.0347666015401244 0.136401219757022 -0.990041241237497 0.989761629009187 0.133992201218483
"1232798" 1000 10 0.0867363678298165 0.0385534139846727 0.559879 2 3.75629178874615e-06 1 0.948018342697068 0.824015473093969 0.930622502586242 0.807751781788943 417 21 13290 13540 13540 6376 21 21 0 0.143682411596848 0.0361350635994101 0.0518806980457557 0.0358420833846168 0.0515680860407567 13311 0.378453002836161 0.337385426033629 0.228935649004034 0.197562794930762 0.975263378024289 0.587736586363528 0.523809523809524 0.428571428571429 0.996730083234245 0.993015873015873 0.996326530612245 0.991869918699187 11 9 3353 2441 1564 1098 0.0216021453804657 0.111197403881396 0.0234132807941816 0.0729369294271628 3364 2450 0.245294855708908 0.172208281053952 0.806439730132867 0.588865204419629 0.19047619047619 0.238095238095238 0.846153846153846 0.857142857142857 0 0 0.128589138708729 0.336052513503862 0.128589138708729 0.336052513503862 26 35 4 0 5 0 0 0 0.659 0.341 0.725 0.275 0.879941864199764 0.475081377901349 -0.47508137790135 0.879941864199764 0.921187438775932 0.730339234156162 0.922524921937332 0.632360445178597 0.476190476190476 0.333333333333333 0.975062344139651 0.975177304964539 10 101 7 100 0.90990990990991 0.934579439252336 0.126922765000877 0.320693715927854 0.163376161017532 0.015840652446675 0.0156838143036386 0.695238095238095 0.628571428571429 0.0194279980981454 0.0216318308867649 0.425418621721433 0.500594917534216 0.0499273309968824 0.101307106750542 0.76965043824403 0.723422955389327 0.158873403188962 0.305315031494364 -0.826236873301331 -0.466777292945482 0.433383003328135 -0.724380525352177 -0.287402486186076 -0.2224091345008 0.252137710923516 0.281317935764 0.722066540769561 0.958453301587086 0.689895302489928 -0.276806070859046
"1232799" 1000 10 0.100489579011711 0.0396478005159301 0.562707 3 2.04951631414986e-06 3 0.907167134237928 0.830346697962884 0.882415659322022 0.807024948225046 495 29 24367 25135 25135 12154 29 29 0 0.14126637914429 0.0308595654217647 0.0635289990165778 0.0393819923599044 0.0643914593136967 24396 0.401581261838648 0.266351573967026 0.194691494283168 0.124673996054398 0.891165364277057 0.50868288921078 0.551724137931034 0.137931034482759 0.996298866527874 0.992164544564153 0.995209580838323 0.985294117647059 16 4 4307 831 2026 268 0.00735903729084974 0.020475856954534 0.00514440227021348 0.0227582941823894 4323 835 0.166694092479842 0.02205035379299 0.470444350542875 0.738210092879407 0.137931034482759 0.241379310344828 0.714285714285714 0.631578947368421 0 0 0.228174453580676 0.487779795639113 0.228174453580676 0.487779795639113 14 19 4 0 7 0 0 0 0.758 0.242 0.553 0.447 0.997635866355723 -0.0687217444530203 0.0687217444530203 0.997635866355724 0.688206247813633 0.800223608430373 0.789612302141603 0.797455799816723 0.310344827586207 0.344827586206897 0.987341772151899 0.985163204747775 9 160 10 152 0.946745562130177 0.938271604938272 0.14972649814054 0.29035942372644 0.247096505207619 0.0131643903241731 0.0125061708079645 0.625615763546798 0.669950738916256 0.015430473613347 0.0270399890988714 0.308492235635275 0.866986890030988 0.0395268926189802 0.0974349325499531 0.794933425845366 0.738829899899847 0.256694353186818 0.741893150013923 -0.0100674618704545 0.0240149330086045 -0.961307001541387 0.056385884945297 -0.013754488175455 0.0248946066505679 0.108644033855174 -0.0439666229638225 0.999518360803606 0.997368067989566 0.00626470666625006 0.0658528926219343
